latitude,longitude,acq_date,acq_time,confidence,scan,satellite,track,bright_t31,instrument,daynight,version,frp,brightness
21.00053,86.01202,2026-08-19,1923,n,0.4,SNPP,0.6000000000000001,287.39,SNPP,N,2.0NRT,1.62,309.94
21.07718,85.03671,2026-08-19,1923,n,0.47000000000000003,SNPP,0.64,285.01,SNPP,N,2.0NRT,2.6,307.33
21.07631,85.046,2026-08-19,1923,n,0.47000000000000003,SNPP,0.64,284.84,SNPP,N,2.0NRT,1.01,304.51
23.68837,87.1004,2026-08-19,1923,n,0.37,SNPP,0.58,283.48,SNPP,N,2.0NRT,1.21,302.69
22.61078,85.91381,2026-08-19,1923,n,0.43,SNPP,0.62,286.77,SNPP,N,2.0NRT,0.49,303.74
23.56234,87.08282,2026-08-19,1923,n,0.37,SNPP,0.58,277.02,SNPP,N,2.0NRT,1.05,301.66
23.56008,87.08398,2026-08-19,1923,n,0.37,SNPP,0.58,276.82,SNPP,N,2.0NRT,0.72,298.21
22.79074,86.20767,2026-08-19,1923,n,0.41000000000000003,SNPP,0.61,285.79,SNPP,N,2.0NRT,1.58,307.3
22.58936,85.90438,2026-08-19,1923,n,0.43,SNPP,0.62,287.33,SNPP,N,2.0NRT,1.15,305.62
25.54247,91.23459,2026-08-19,1923,n,0.43,SNPP,0.46,280.72,SNPP,N,2.0NRT,1.51,305.72
25.61233,89.81267,2026-08-19,1923,n,0.52,SNPP,0.5,287.43,SNPP,N,2.0NRT,2.2800000000000002,307.28
25.60961,89.81148,2026-08-19,1923,n,0.52,SNPP,0.5,287.97,SNPP,N,2.0NRT,3.35,313.78
24.28024,91.38567,2026-08-19,1923,n,0.41000000000000003,SNPP,0.45,288.48,SNPP,N,2.0NRT,3.5,309.04
23.69443,87.0937,2026-08-19,1923,n,0.37,SNPP,0.58,285.64,SNPP,N,2.0NRT,1.73,307.52
23.69341,87.10468,2026-08-19,1923,n,0.37,SNPP,0.58,285.04,SNPP,N,2.0NRT,1.21,302.52
23.69172,87.12292,2026-08-19,1923,n,0.37,SNPP,0.58,284.78,SNPP,N,2.0NRT,2.18,310.51
23.68871,87.09673,2026-08-19,1923,n,0.37,SNPP,0.58,285.59,SNPP,N,2.0NRT,1.73,302.28
20.80461,85.25742,2026-08-19,1925,n,0.45,SNPP,0.63,285.28,SNPP,N,2.0NRT,1.98,307.64
20.96412,85.1883,2026-08-19,1925,n,0.45,SNPP,0.63,285.69,SNPP,N,2.0NRT,2.18,308.22
20.96539,85.175,2026-08-19,1925,n,0.46,SNPP,0.63,285.56,SNPP,N,2.0NRT,2.73,308.01
20.96581,85.17046,2026-08-19,1925,n,0.46,SNPP,0.63,285.52,SNPP,N,2.0NRT,3.26,312.59
20.97085,85.18008,2026-08-19,1925,n,0.46,SNPP,0.63,285.19,SNPP,N,2.0NRT,1.2,306.86
20.97128,85.17556,2026-08-19,1925,n,0.46,SNPP,0.63,285.47,SNPP,N,2.0NRT,1.2,307.44
7.57253,80.92683,2026-08-19,1928,n,0.59,SNPP,0.7000000000000001,272.55,SNPP,N,2.0NRT,1.46,301.28
7.57323,80.92142,2026-08-19,1928,n,0.59,SNPP,0.7000000000000001,271.22,SNPP,N,2.0NRT,1.97,302.92
7.57451,80.92145,2026-08-19,1928,n,0.59,SNPP,0.7000000000000001,271.23,SNPP,N,2.0NRT,1.42,301.17
7.57378,80.92686,2026-08-19,1928,n,0.59,SNPP,0.7000000000000001,272.25,SNPP,N,2.0NRT,1.42,300.8
6.60867,81.18574,2026-08-19,1928,n,0.55,SNPP,0.68,273.07,SNPP,N,2.0NRT,5.18,341.77
31.24975,76.93059,2026-08-19,2101,n,0.45,SNPP,0.39,276.07,SNPP,N,2.0NRT,0.32,298.28
31.25838,76.92349,2026-08-19,2101,n,0.45,SNPP,0.39,278.55,SNPP,N,2.0NRT,0.41000000000000003,296.85
32.08467,74.16386,2026-08-19,2101,n,0.38,SNPP,0.36,290.12,SNPP,N,2.0NRT,2.5300000000000002,307.0
32.08796,74.16459,2026-08-19,2101,n,0.38,SNPP,0.36,291.04,SNPP,N,2.0NRT,2.73,310.46
21.00072,86.03053,2026-08-19,2104,n,0.78,SNPP,0.78,283.95,SNPP,N,2.0NRT,0.67,302.51
20.96749,86.01265,2026-08-19,2104,n,0.78,SNPP,0.78,284.02,SNPP,N,2.0NRT,6.1,320.45
26.0932,68.88027,2026-08-19,2104,n,0.46,SNPP,0.39,296.84,SNPP,N,2.0NRT,0.85,308.76
22.78883,86.20107,2026-08-19,2104,n,0.73,SNPP,0.76,284.83,SNPP,N,2.0NRT,3.62,300.7
22.87589,86.06185,2026-08-19,2104,n,0.71,SNPP,0.75,284.44,SNPP,N,2.0NRT,1.9,306.21
22.87391,86.06372,2026-08-19,2104,n,0.71,SNPP,0.75,284.84,SNPP,N,2.0NRT,1.74,304.33
25.94172,72.19282,2026-08-19,2104,n,0.38,SNPP,0.36,295.0,SNPP,N,2.0NRT,1.78,315.34
24.14009,82.70357,2026-08-19,2104,n,0.42,SNPP,0.61,285.61,SNPP,N,2.0NRT,0.72,300.69
26.25635,74.09737,2026-08-19,2104,n,0.4,SNPP,0.37,293.69,SNPP,N,2.0NRT,0.62,308.4
23.680320000000002,86.39847,2026-08-19,2104,n,0.71,SNPP,0.75,271.76,SNPP,N,2.0NRT,3.34,297.79
23.68212,86.39163,2026-08-19,2104,n,0.71,SNPP,0.75,272.32,SNPP,N,2.0NRT,2.84,300.13
23.76052,86.40015,2026-08-19,2104,n,0.71,SNPP,0.75,274.57,SNPP,N,2.0NRT,4.7,302.24
23.69582,87.09637,2026-08-19,2104,n,0.78,SNPP,0.78,273.75,SNPP,N,2.0NRT,2.39,297.9
23.69837,87.09444,2026-08-19,2104,n,0.78,SNPP,0.78,273.35,SNPP,N,2.0NRT,2.73,296.23
26.87381,73.5167,2026-08-19,2104,n,0.39,SNPP,0.36,293.46,SNPP,N,2.0NRT,2.95,308.59
26.87778,73.51348,2026-08-19,2104,n,0.39,SNPP,0.36,287.87,SNPP,N,2.0NRT,1.56,301.9
28.30434,68.08573,2026-08-19,2104,n,0.52,SNPP,0.42,297.0,SNPP,N,2.0NRT,0.74,311.52
28.42477,69.7021,2026-08-19,2104,n,0.45,SNPP,0.39,297.76,SNPP,N,2.0NRT,1.3599999999999999,320.23
29.12563,75.77744,2026-08-19,2104,n,0.43,SNPP,0.38,292.72,SNPP,N,2.0NRT,2.07,307.57
25.38717,68.58005,2026-08-19,2104,n,0.46,SNPP,0.39,296.36,SNPP,N,2.0NRT,1.46,314.92
25.38654,68.58464,2026-08-19,2104,n,0.46,SNPP,0.39,295.93,SNPP,N,2.0NRT,1.46,306.93
22.80233,86.09171,2026-08-19,2104,n,0.72,SNPP,0.75,284.97,SNPP,N,2.0NRT,2.03,302.09
20.99709,86.02748,2026-08-19,2104,n,0.78,SNPP,0.78,284.09,SNPP,N,2.0NRT,1.34,304.22
20.96512,85.19021,2026-08-19,2106,n,0.6900000000000001,SNPP,0.75,283.52,SNPP,N,2.0NRT,2.37,306.9
20.95084,86.04825,2026-08-19,2106,n,0.78,SNPP,0.78,283.78,SNPP,N,2.0NRT,2.2,304.82
21.081,85.04028,2026-08-19,2106,n,0.68,SNPP,0.74,283.39,SNPP,N,2.0NRT,1.92,296.85
21.07434,85.03826,2026-08-19,2106,n,0.68,SNPP,0.74,283.23,SNPP,N,2.0NRT,1.92,296.86
20.9768,85.17226,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.58,SNPP,N,2.0NRT,3.04,305.85
20.97995,85.13054,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.4,SNPP,N,2.0NRT,1.8900000000000001,305.17
20.97829,85.13718,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.46,SNPP,N,2.0NRT,1.8900000000000001,300.87
20.9701,85.17019,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.67,SNPP,N,2.0NRT,3.04,319.84
20.96847,85.17673,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.36,SNPP,N,2.0NRT,3.04,310.25
20.96682,85.18336,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.3,SNPP,N,2.0NRT,2.37,311.96
20.75727,85.29929,2026-08-19,2106,n,0.71,SNPP,0.75,283.86,SNPP,N,2.0NRT,1.49,303.61
20.75887,85.29279,2026-08-19,2106,n,0.71,SNPP,0.75,283.96,SNPP,N,2.0NRT,2.83,305.28
20.79777,85.25298,2026-08-19,2106,n,0.71,SNPP,0.75,283.39,SNPP,N,2.0NRT,4.38,306.61
20.75702,85.29877,2026-08-19,2106,n,0.71,SNPP,0.75,283.57,SNPP,N,2.0NRT,2.06,301.57
20.75867,85.29228,2026-08-19,2106,n,0.71,SNPP,0.75,283.55,SNPP,N,2.0NRT,2.06,302.97
20.78761,85.26431,2026-08-19,2106,n,0.71,SNPP,0.75,283.34,SNPP,N,2.0NRT,2.2800000000000002,302.5
20.79788,85.25243,2026-08-19,2106,n,0.71,SNPP,0.75,283.36,SNPP,N,2.0NRT,2.83,305.54
20.86326,84.99146,2026-08-19,2106,n,0.68,SNPP,0.74,282.38,SNPP,N,2.0NRT,2.29,298.26
20.96339,85.16812,2026-08-19,2106,n,0.6900000000000001,SNPP,0.74,283.71,SNPP,N,2.0NRT,2.94,305.31
17.98492,80.8302,2026-08-19,2106,n,0.43,SNPP,0.62,284.61,SNPP,N,2.0NRT,1.37,303.98
19.37153,71.3558,2026-08-19,2106,n,0.39,SNPP,0.36,291.57,SNPP,N,2.0NRT,3.41,331.25
19.37213,71.35212,2026-08-19,2106,n,0.39,SNPP,0.36,291.67,SNPP,N,2.0NRT,5.9,307.08
19.36821,71.3552,2026-08-19,2106,n,0.39,SNPP,0.36,291.91,SNPP,N,2.0NRT,3.41,320.19
18.68423,73.03175,2026-08-19,2106,n,0.43,SNPP,0.38,283.24,SNPP,N,2.0NRT,0.77,301.89
8.73753,77.59727,2026-08-19,2108,n,0.39,SNPP,0.59,289.86,SNPP,N,2.0NRT,7.6,329.03
8.73686,77.60081,2026-08-19,2108,n,0.39,SNPP,0.59,290.24,SNPP,N,2.0NRT,7.27,337.37
15.65996,73.98722,2026-08-19,2108,n,0.52,SNPP,0.42,280.81,SNPP,N,2.0NRT,1.46,298.88
15.65748,73.98986,2026-08-19,2108,n,0.52,SNPP,0.42,281.03,SNPP,N,2.0NRT,1.1,303.04
8.74296,77.59831,2026-08-19,2108,h,0.39,SNPP,0.59,291.41,SNPP,N,2.0NRT,21.46,367.0
8.7423,77.60185,2026-08-19,2108,n,0.39,SNPP,0.59,292.11,SNPP,N,2.0NRT,9.46,355.88
8.74163,77.60539,2026-08-19,2108,n,0.39,SNPP,0.59,289.76,SNPP,N,2.0NRT,9.46,307.47
7.57133,80.92029,2026-08-19,2110,n,0.68,SNPP,0.74,277.79,SNPP,N,2.0NRT,2.18,297.71
6.54586,80.97478,2026-08-20,813,n,0.4,SNPP,0.37,300.53,SNPP,D,2.0NRT,2.84,330.9
10.57315,79.49966,2026-08-20,813,n,0.39,SNPP,0.36,291.05,SNPP,D,2.0NRT,2.25,330.82
10.20464,78.83772,2026-08-20,813,n,0.38,SNPP,0.36,302.04,SNPP,D,2.0NRT,11.72,339.24
9.43061,80.44665,2026-08-20,813,n,0.4,SNPP,0.37,300.61,SNPP,D,2.0NRT,2.42,336.91
9.41284,80.44965,2026-08-20,813,n,0.4,SNPP,0.37,298.31,SNPP,D,2.0NRT,4.4,348.03
8.92556,77.96257,2026-08-20,813,n,0.39,SNPP,0.36,298.95,SNPP,D,2.0NRT,8.49,348.38
9.0254,79.83466,2026-08-20,813,n,0.39,SNPP,0.36,294.77,SNPP,D,2.0NRT,1.97,331.19
9.00601,79.87824,2026-08-20,813,n,0.39,SNPP,0.36,296.45,SNPP,D,2.0NRT,4.06,338.67
9.00053,79.86462,2026-08-20,813,n,0.39,SNPP,0.36,294.45,SNPP,D,2.0NRT,3.48,336.71
8.95379,80.75946,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,296.4,SNPP,D,2.0NRT,2.26,332.3
8.87924,81.03294,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,299.87,SNPP,D,2.0NRT,9.71,339.85
8.82787,80.89571,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,296.56,SNPP,D,2.0NRT,3.25,331.38
8.68966,80.85621,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,278.73,SNPP,D,2.0NRT,4.11,330.75
8.65339,80.63652,2026-08-20,813,n,0.4,SNPP,0.37,287.95,SNPP,D,2.0NRT,2.64,332.32
8.68008,80.83871,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,274.97,SNPP,D,2.0NRT,3.44,331.34
8.45045,80.81741,2026-08-20,813,n,0.4,SNPP,0.37,288.96,SNPP,D,2.0NRT,3.69,330.74
8.41734,81.08703,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,274.8,SNPP,D,2.0NRT,2.9,334.09
8.16379,79.83366,2026-08-20,813,n,0.39,SNPP,0.36,292.76,SNPP,D,2.0NRT,5.84,347.02
8.21754,81.10218,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,281.72,SNPP,D,2.0NRT,3.07,330.44
7.9938,80.16321,2026-08-20,813,n,0.39,SNPP,0.36,286.19,SNPP,D,2.0NRT,2.49,330.74
7.94184,81.19656,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,283.16,SNPP,D,2.0NRT,4.82,337.62
7.94464,81.31114,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,282.41,SNPP,D,2.0NRT,3.91,335.61
7.9452,81.3149,2026-08-20,813,n,0.42,SNPP,0.37,284.29,SNPP,D,2.0NRT,6.62,334.77
7.9423,81.31919,2026-08-20,813,n,0.42,SNPP,0.37,283.91,SNPP,D,2.0NRT,3.7199999999999998,332.49
7.92285,81.39185,2026-08-20,813,n,0.42,SNPP,0.37,285.73,SNPP,D,2.0NRT,3.61,338.55
7.79305,81.15463,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,299.84,SNPP,D,2.0NRT,6.44,336.72
7.72984,81.24775,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,304.44,SNPP,D,2.0NRT,12.48,350.83
7.64166,80.67686,2026-08-20,813,n,0.4,SNPP,0.37,294.0,SNPP,D,2.0NRT,3.46,336.86
7.70978,81.25452,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,300.73,SNPP,D,2.0NRT,5.0,338.33
7.64815,80.93231,2026-08-20,813,n,0.4,SNPP,0.37,300.03,SNPP,D,2.0NRT,2.7,331.57
7.61461,80.96349,2026-08-20,813,n,0.4,SNPP,0.37,299.85,SNPP,D,2.0NRT,3.96,335.63
7.61121,80.964,2026-08-20,813,n,0.4,SNPP,0.37,299.44,SNPP,D,2.0NRT,3.96,347.49
7.57791,80.85709,2026-08-20,813,n,0.4,SNPP,0.37,296.07,SNPP,D,2.0NRT,5.69,346.72
7.53321,80.93436,2026-08-20,813,n,0.4,SNPP,0.37,300.46,SNPP,D,2.0NRT,3.36,332.12
7.52927,80.93124,2026-08-20,813,n,0.4,SNPP,0.37,301.62,SNPP,D,2.0NRT,4.45,342.64
7.52982,80.93488,2026-08-20,813,n,0.4,SNPP,0.37,301.13,SNPP,D,2.0NRT,4.45,339.22
7.50024,80.96915,2026-08-20,813,n,0.4,SNPP,0.37,301.6,SNPP,D,2.0NRT,3.7800000000000002,336.72
7.5006900000000005,81.27799,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,292.39,SNPP,D,2.0NRT,3.74,338.29
7.45547,81.08854,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,298.74,SNPP,D,2.0NRT,4.91,339.59
7.45602,81.09219,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,300.15,SNPP,D,2.0NRT,6.89,341.46
7.4271,80.96945,2026-08-20,813,n,0.4,SNPP,0.37,301.21,SNPP,D,2.0NRT,4.02,337.48
7.38893,81.10962,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,301.89,SNPP,D,2.0NRT,4.26,353.09
7.38948,81.11331,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,299.88,SNPP,D,2.0NRT,4.26,331.24
7.38552,81.11015,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,300.03,SNPP,D,2.0NRT,1.97,343.3
7.38607,81.11382,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,300.35,SNPP,D,2.0NRT,1.97,330.98
7.40332,81.2776,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,295.31,SNPP,D,2.0NRT,3.27,334.13
7.3295,81.04007,2026-08-20,813,n,0.4,SNPP,0.37,297.01,SNPP,D,2.0NRT,3.7800000000000002,334.27
7.33495,81.21577,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,294.24,SNPP,D,2.0NRT,3.1,333.8
7.33097,81.21256,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,296.19,SNPP,D,2.0NRT,6.96,346.04
7.33153,81.21626,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,294.76,SNPP,D,2.0NRT,3.1,340.26
7.32756,81.21307,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,294.63,SNPP,D,2.0NRT,3.91,336.06
7.27521,81.11919,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,296.52,SNPP,D,2.0NRT,2.61,334.07
7.34035,81.75928,2026-08-20,813,n,0.43,SNPP,0.38,291.33,SNPP,D,2.0NRT,3.59,335.49
7.32988,81.76083,2026-08-20,813,n,0.43,SNPP,0.38,292.51,SNPP,D,2.0NRT,2.56,338.64
7.2488,81.26661,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,290.57,SNPP,D,2.0NRT,2.65,340.23
7.31885,81.75852,2026-08-20,813,n,0.43,SNPP,0.38,295.81,SNPP,D,2.0NRT,9.86,345.08
7.32287,81.78553,2026-08-20,813,n,0.43,SNPP,0.38,294.83,SNPP,D,2.0NRT,4.13,342.25
7.32629,81.8325,2026-08-20,813,n,0.43,SNPP,0.38,291.25,SNPP,D,2.0NRT,6.35,339.07
7.2192,81.13906,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,293.6,SNPP,D,2.0NRT,4.19,331.21
7.21973,81.14264,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,293.15,SNPP,D,2.0NRT,2.06,336.15
7.30599,81.79197,2026-08-20,813,n,0.43,SNPP,0.38,296.19,SNPP,D,2.0NRT,10.5,347.92
7.30823,81.83119,2026-08-20,813,n,0.43,SNPP,0.38,295.54,SNPP,D,2.0NRT,5.92,330.47
7.30818,81.85501,2026-08-20,813,n,0.43,SNPP,0.38,295.63,SNPP,D,2.0NRT,6.5,335.17
7.19321,81.76139,2026-08-20,813,n,0.42,SNPP,0.38,301.04,SNPP,D,2.0NRT,5.62,336.44
7.04992,81.78621,2026-08-20,813,n,0.42,SNPP,0.38,298.23,SNPP,D,2.0NRT,2.52,336.11
6.95979,81.57388,2026-08-20,813,n,0.42,SNPP,0.37,298.94,SNPP,D,2.0NRT,2.5700000000000003,335.24
6.96545,81.61172,2026-08-20,813,n,0.42,SNPP,0.37,303.5,SNPP,D,2.0NRT,35.28,351.89
6.80653,81.24734,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,298.55,SNPP,D,2.0NRT,3.4,331.85
6.8342600000000004,81.43214,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,300.34,SNPP,D,2.0NRT,1.38,333.02
6.82714,81.50195,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,302.17,SNPP,D,2.0NRT,4.96,342.25
6.77621,81.18446,2026-08-20,813,n,0.4,SNPP,0.37,298.8,SNPP,D,2.0NRT,5.73,347.85
6.71841,80.84508,2026-08-20,813,n,0.4,SNPP,0.37,297.79,SNPP,D,2.0NRT,2.7800000000000002,333.17
6.77269,81.20744,2026-08-20,813,n,0.4,SNPP,0.37,297.52,SNPP,D,2.0NRT,3.34,334.47
6.8106,81.48529,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,301.07,SNPP,D,2.0NRT,5.58,345.87
6.73328,81.05975,2026-08-20,813,n,0.4,SNPP,0.37,300.3,SNPP,D,2.0NRT,24.32,355.31
6.72991,81.06036,2026-08-20,813,n,0.4,SNPP,0.37,299.67,SNPP,D,2.0NRT,10.21,356.7
6.73046,81.06409,2026-08-20,813,n,0.4,SNPP,0.37,296.21,SNPP,D,2.0NRT,10.21,346.72
6.72654,81.06101,2026-08-20,813,n,0.4,SNPP,0.37,299.01,SNPP,D,2.0NRT,10.21,350.79
6.7872,81.46957,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,299.78,SNPP,D,2.0NRT,3.08,336.68
6.72316,81.06162,2026-08-20,813,n,0.4,SNPP,0.37,297.22,SNPP,D,2.0NRT,3.0,335.84
6.70792,80.98251,2026-08-20,813,n,0.4,SNPP,0.37,297.44,SNPP,D,2.0NRT,4.57,338.65
6.72233,81.24533,2026-08-20,813,n,0.41000000000000003,SNPP,0.37,298.65,SNPP,D,2.0NRT,2.22,337.11
6.75499,81.74423,2026-08-20,813,n,0.42,SNPP,0.38,299.7,SNPP,D,2.0NRT,6.92,343.94
6.60576,80.88501,2026-08-20,813,n,0.4,SNPP,0.37,299.29,SNPP,D,2.0NRT,1.81,332.03
6.6253,81.24866,2026-08-20,813,n,0.4,SNPP,0.37,304.65,SNPP,D,2.0NRT,6.04,335.44
6.62535,81.24851,2026-08-20,813,l,0.4,SNPP,0.37,304.46,SNPP,D,2.0NRT,2.46,334.21
6.6259,81.25217,2026-08-20,813,l,0.4,SNPP,0.37,303.44,SNPP,D,2.0NRT,2.46,331.08
6.56569,80.94603,2026-08-20,813,n,0.4,SNPP,0.37,300.94,SNPP,D,2.0NRT,2.49,338.96
6.48633,80.71687,2026-08-20,813,n,0.39,SNPP,0.36,294.02,SNPP,D,2.0NRT,11.31,345.02
6.52056,81.05968,2026-08-20,813,n,0.4,SNPP,0.37,300.28,SNPP,D,2.0NRT,8.84,347.19
6.35923,81.14768,2026-08-20,813,n,0.4,SNPP,0.37,294.97,SNPP,D,2.0NRT,4.63,337.82
6.3817,81.29693,2026-08-20,813,n,0.4,SNPP,0.37,295.15,SNPP,D,2.0NRT,5.74,336.87
6.35584,81.14819,2026-08-20,813,n,0.4,SNPP,0.37,295.78,SNPP,D,2.0NRT,4.63,338.11
6.29387,81.24715,2026-08-20,813,n,0.4,SNPP,0.37,290.41,SNPP,D,2.0NRT,4.01,336.98
6.21973,80.87165,2026-08-20,813,n,0.39,SNPP,0.37,289.93,SNPP,D,2.0NRT,2.19,331.93
6.21678,80.89765,2026-08-20,813,n,0.39,SNPP,0.37,290.98,SNPP,D,2.0NRT,5.99,336.55
12.66698,79.70408,2026-08-20,816,n,0.4,SNPP,0.37,298.22,SNPP,D,2.0NRT,1.45,331.27
17.54337,83.00231,2026-08-20,816,n,0.43,SNPP,0.46,291.61,SNPP,D,2.0NRT,3.18,335.63
17.79435,83.16505,2026-08-20,816,n,0.44,SNPP,0.46,291.69,SNPP,D,2.0NRT,6.14,341.11
17.955940000000002,80.79374,2026-08-20,816,n,0.49,SNPP,0.4,297.0,SNPP,D,2.0NRT,6.47,337.11
17.77165,79.02434,2026-08-20,816,n,0.41000000000000003,SNPP,0.37,295.03,SNPP,D,2.0NRT,2.96,336.41
12.54274,79.87836,2026-08-20,816,n,0.4,SNPP,0.37,293.15,SNPP,D,2.0NRT,4.92,347.01
12.89302,78.87909,2026-08-20,816,n,0.39,SNPP,0.36,285.21,SNPP,D,2.0NRT,1.83,331.01
13.07203,79.95014,2026-08-20,816,n,0.41000000000000003,SNPP,0.37,296.86,SNPP,D,2.0NRT,3.38,330.69
13.04383,79.59259,2026-08-20,816,n,0.4,SNPP,0.37,300.02,SNPP,D,2.0NRT,2.46,335.61
13.40582,80.21592,2026-08-20,816,n,0.42,SNPP,0.38,295.65,SNPP,D,2.0NRT,6.25,334.97
13.34752,79.09665,2026-08-20,816,n,0.39,SNPP,0.36,303.6,SNPP,D,2.0NRT,1.8,337.78
13.66444,79.61813,2026-08-20,816,n,0.4,SNPP,0.37,300.91,SNPP,D,2.0NRT,6.06,341.5
14.28543,79.97816,2026-08-20,816,n,0.42,SNPP,0.37,299.04,SNPP,D,2.0NRT,2.41,338.42
14.34493,79.72159,2026-08-20,816,n,0.41000000000000003,SNPP,0.37,292.28,SNPP,D,2.0NRT,5.86,345.53
15.26779,78.92377,2026-08-20,816,n,0.4,SNPP,0.37,296.02,SNPP,D,2.0NRT,3.8,336.08
15.1724,76.69444,2026-08-20,816,n,0.39,SNPP,0.36,298.46,SNPP,D,2.0NRT,2.38,335.7
15.16424,76.3814,2026-08-20,816,n,0.4,SNPP,0.37,298.01,SNPP,D,2.0NRT,5.53,338.7
15.1676,76.38084,2026-08-20,816,l,0.4,SNPP,0.37,299.2,SNPP,D,2.0NRT,5.97,330.62
16.07655,79.14837,2026-08-20,816,n,0.41000000000000003,SNPP,0.37,298.08,SNPP,D,2.0NRT,1.46,330.86
16.07496,79.11341,2026-08-20,816,n,0.4,SNPP,0.37,298.92,SNPP,D,2.0NRT,3.87,341.12
15.58879,75.15228,2026-08-20,816,l,0.43,SNPP,0.38,301.44,SNPP,D,2.0NRT,5.86,332.36
17.29004,82.58302,2026-08-20,816,n,0.4,SNPP,0.44,293.78,SNPP,D,2.0NRT,1.58,331.27
17.50736,82.95307,2026-08-20,816,n,0.43,SNPP,0.46,294.23,SNPP,D,2.0NRT,3.79,335.65
17.50684,82.94902,2026-08-20,816,n,0.43,SNPP,0.46,294.09,SNPP,D,2.0NRT,3.79,342.7
17.51158,82.95251,2026-08-20,816,n,0.43,SNPP,0.46,293.97,SNPP,D,2.0NRT,6.78,348.49
21.10092,72.63459,2026-08-20,818,n,0.47000000000000003,SNPP,0.4,296.82,SNPP,D,2.0NRT,10.43,334.49
21.10331,72.64813,2026-08-20,818,l,0.47000000000000003,SNPP,0.4,297.18,SNPP,D,2.0NRT,7.57,335.83
20.96745,86.01298,2026-08-20,818,n,0.37,SNPP,0.58,288.46,SNPP,D,2.0NRT,7.71,349.96
21.10694,72.64742,2026-08-20,818,n,0.47000000000000003,SNPP,0.4,299.37,SNPP,D,2.0NRT,13.54,340.92
20.95271,86.0482,2026-08-20,818,n,0.37,SNPP,0.58,287.39,SNPP,D,2.0NRT,4.49,329.15
30.43244,73.96255,2026-08-20,820,n,0.38,SNPP,0.36,301.78,SNPP,D,2.0NRT,4.15,334.16
31.14108,73.58968,2026-08-20,820,l,0.38,SNPP,0.36,302.73,SNPP,D,2.0NRT,5.6,330.28
24.80284,71.78471,2026-08-20,820,n,0.46,SNPP,0.39,297.97,SNPP,D,2.0NRT,4.64,338.32
25.09726,68.29532,2026-08-20,820,n,0.47000000000000003,SNPP,0.48,299.91,SNPP,D,2.0NRT,3.84,339.12
27.93253,68.64394,2026-08-20,820,n,0.4,SNPP,0.44,299.95,SNPP,D,2.0NRT,1.4100000000000001,331.31
30.40259,73.87827,2026-08-20,820,n,0.38,SNPP,0.36,299.56,SNPP,D,2.0NRT,3.35,340.93
22.36499,87.0154,2026-08-20,1906,n,0.72,SNPP,0.76,274.56,SNPP,N,2.0NRT,2.08,298.17
23.69259,87.12586,2026-08-20,1906,n,0.73,SNPP,0.76,272.1,SNPP,N,2.0NRT,0.75,295.1
22.36236,87.01414,2026-08-20,1906,n,0.72,SNPP,0.76,274.4,SNPP,N,2.0NRT,2.1,296.48
23.69758,87.09327,2026-08-20,1906,n,0.73,SNPP,0.76,275.21,SNPP,N,2.0NRT,1.38,298.4
23.69671,87.10807,2026-08-20,1906,n,0.73,SNPP,0.76,273.98,SNPP,N,2.0NRT,0.63,296.93
