latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level,hospital_km,industry_km,factory_km,powerplant_km,georisk_score,georisk_level
6.43755,81.07249,2026-08-23,858,5.15,326.26,275.03,n,21.23,Low,1232.95,1234.16,1241.85,1250.47,70.82,Medium
7.18133,81.19161,2026-08-23,858,5.51,334.1,287.27,n,25.85,Low,1155.83,1157.05,1164.8,1173.98,72.37,Medium
7.3016,81.11191,2026-08-23,858,3.86,328.46,294.0,n,21.48,Low,1140.82,1142.03,1149.78,1158.86,67.39,Medium
7.42141,81.16647,2026-08-23,858,3.34,332.98,293.49,n,23.61,Low,1129.39,1130.61,1138.37,1147.62,69.07,Medium
30.39994,73.71344,2026-08-23,905,4.05,344.3,293.14,n,30.43,Low,1498.15,1497.21,1497.26,1499.68,90.35,High
30.50964,72.80186,2026-08-23,905,1.56,330.7,293.55,n,21.0,Low,1540.39,1539.43,1539.47,1542.02,82.61,High
30.45492,72.11394,2026-08-23,905,4.82,330.65,293.73,n,23.42,Low,1561.29,1560.3,1560.34,1563.0,85.87,High
31.00338,72.18047,2026-08-23,905,3.01,338.92,293.04,n,26.66,Low,1614.06,1613.08,1613.12,1615.73,91.22,High
31.40315,72.50063,2026-08-23,905,2.43,333.35,292.06,n,23.13,Low,1642.99,1642.03,1642.07,1644.61,88.85,High
29.45934,76.86684,2026-08-23,1947,3.52,311.09,280.2,n,11.58,Low,1328.69,1327.44,1327.97,1329.84,64.72,Medium
29.45968,76.85906,2026-08-23,1947,2.79,307.01,279.1,n,8.76,Low,1328.81,1327.56,1328.09,1329.96,61.9,Medium
29.45605,76.86481,2026-08-23,1947,4.86,326.44,279.86,n,21.11,Low,1328.35,1327.1,1327.63,1329.5,74.24,Medium
35.98909,94.83257,2026-08-23,1947,0.81,295.22,283.08,n,0.73,Low,2603.44,2602.3,2607.0,2617.47,105.03,High
35.98978,94.82835,2026-08-23,1947,0.81,299.61,285.5,n,3.17,Low,2603.24,2602.1,2606.8,2617.27,107.46,High
37.34708,97.41191,2026-08-23,1947,0.43,300.18,287.42,n,3.2,Low,2871.7,2870.46,2875.5,2886.35,118.24,High
23.68479,86.39607,2026-08-23,1949,1.98,308.93,286.78,n,9.22,Low,1065.95,1063.67,1069.35,1086.06,52.07,Medium
22.37808,87.27902,2026-08-23,1949,6.18,335.54,287.71,n,27.16,Low,1060.42,1057.24,1063.42,1083.87,69.81,Medium
22.38041,87.28827,2026-08-23,1949,2.54,307.22,285.8,n,8.69,Low,1061.38,1058.2,1064.38,1084.83,51.38,Medium
22.37646,87.2821,2026-08-23,1949,3.46,311.21,286.62,n,11.6,Low,1060.61,1057.43,1063.61,1084.06,54.26,Medium
22.37705,87.27776,2026-08-23,1949,3.46,331.69,287.58,n,22.98,Low,1060.26,1057.07,1063.25,1083.7,65.62,Medium
22.37884,87.29135,2026-08-23,1949,1.24,304.28,286.06,n,6.09,Low,1061.57,1058.39,1064.57,1085.03,48.79,Low
22.37943,87.28702,2026-08-23,1949,1.24,304.16,286.03,n,6.02,Low,1061.22,1058.03,1064.21,1084.66,48.7,Low
23.67103,86.11588,2026-08-23,1949,1.63,308.29,276.87,n,8.61,Low,1042.81,1040.62,1046.24,1062.57,50.53,Medium
23.675,86.08497,2026-08-23,1949,0.74,311.06,262.8,n,9.48,Low,1040.66,1038.49,1044.1,1060.37,51.32,Medium
23.67659,86.3998,2026-08-23,1949,3.66,319.75,287.62,n,16.5,Low,1065.68,1063.39,1069.07,1085.81,59.34,Medium
23.67725,86.39486,2026-08-23,1949,1.95,309.09,287.15,n,9.29,Low,1065.33,1063.04,1068.73,1085.46,52.12,Medium
23.68102,86.39546,2026-08-23,1949,1.95,308.42,287.08,n,8.92,Low,1065.64,1063.35,1069.04,1085.76,51.76,Medium
23.68546,86.39105,2026-08-23,1949,1.98,315.22,287.03,n,12.72,Low,1065.59,1063.31,1068.99,1085.7,55.56,Medium
23.67588,86.40126,2026-08-23,1949,1.83,314.16,287.11,n,12.02,Low,1065.75,1063.46,1069.14,1085.88,54.86,Medium
23.67651,86.3963,2026-08-23,1949,1.83,313.29,287.7,n,11.53,Low,1065.39,1063.11,1068.79,1085.53,54.36,Medium
23.68028,86.39692,2026-08-23,1949,1.83,310.89,286.89,n,10.2,Low,1065.7,1063.42,1069.1,1085.83,53.04,Medium
23.68469,86.39252,2026-08-23,1949,4.18,319.99,287.19,n,17.02,Low,1065.66,1063.38,1069.06,1085.77,59.86,Medium
23.70849,86.44699,2026-08-23,1949,1.32,306.06,284.37,n,7.13,Low,1071.64,1069.36,1075.04,1091.78,50.21,Medium
23.71161,86.45256,2026-08-23,1949,2.32,316.85,284.65,n,13.88,Low,1072.3,1070.01,1075.7,1092.45,56.98,Medium
23.71226,86.44759,2026-08-23,1949,1.32,304.5,284.46,n,6.27,Low,1071.95,1069.67,1075.35,1092.09,49.36,Low
23.71483,86.4277,2026-08-23,1949,1.37,303.14,282.95,n,5.55,Low,1070.54,1068.27,1073.94,1090.65,48.58,Low
23.71547,86.42276,2026-08-23,1949,1.37,309.67,284.04,n,9.18,Low,1070.19,1067.92,1073.59,1090.29,52.2,Medium
23.71666,86.44323,2026-08-23,1949,2.41,307.55,284.24,n,8.78,Low,1071.91,1069.62,1075.31,1092.03,51.87,Medium
23.71924,86.42335,2026-08-23,1949,0.68,302.48,282.02,n,4.67,Low,1070.5,1068.23,1073.9,1090.59,47.7,Low
23.69247,87.10574,2026-08-23,1949,1.4,304.11,286.05,n,6.11,Low,1124.02,1121.51,1127.33,1145.0,51.29,Medium
23.69184,87.11031,2026-08-23,1949,2.47,304.34,286.12,n,7.04,Low,1124.36,1121.84,1127.66,1145.34,52.23,Medium
23.77302,86.36568,2026-08-23,1949,2.7,319.44,286.74,n,15.6,Low,1069.67,1067.44,1073.08,1089.58,58.6,Medium
23.76398,86.40508,2026-08-23,1949,3.24,320.1,286.71,n,16.37,Low,1072.16,1069.91,1075.57,1092.14,59.47,Medium
23.76086,86.39946,2026-08-23,1949,3.24,312.32,286.91,n,12.05,Low,1071.49,1069.24,1074.9,1091.47,55.12,Medium
23.7507,86.41822,2026-08-23,1949,3.23,311.61,286.58,n,11.65,Low,1072.28,1070.02,1075.68,1092.3,54.75,Medium
23.73744,86.43132,2026-08-23,1949,3.36,315.58,283.11,n,13.95,Low,1072.4,1070.13,1075.8,1092.46,57.06,Medium
23.73679,86.43628,2026-08-23,1949,0.7000000000000001,301.72,280.07,n,4.26,Low,1072.75,1070.47,1076.15,1092.82,47.38,Low
23.72484,86.43946,2026-08-23,1949,1.33,305.83,284.04,n,7.01,Low,1072.17,1069.89,1075.57,1092.27,50.11,Medium
23.72365,86.41901,2026-08-23,1949,1.4,304.57,284.1,n,6.37,Low,1070.46,1068.19,1073.86,1090.54,49.4,Low
23.72301,86.42394,2026-08-23,1949,0.68,302.85,283.39,n,4.87,Low,1070.81,1068.54,1074.21,1090.89,47.91,Low
23.68946,87.10056,2026-08-23,1949,1.4,303.81,285.44,n,5.94,Low,1123.4,1120.89,1126.71,1144.37,51.09,Medium
23.77992,86.37187,2026-08-23,1949,2.64,307.54,286.83,n,8.95,Low,1070.64,1068.41,1074.06,1090.55,51.99,Medium
23.77368,86.36065,2026-08-23,1949,2.7,305.88,285.7,n,8.07,Low,1069.31,1067.09,1072.73,1089.22,51.05,Medium
25.03607,87.38985,2026-08-23,1949,0.78,300.94,276.37,n,3.88,Low,1239.13,1237.11,1242.62,1258.2,53.65,Medium
24.11867,86.86238,2026-08-23,1949,1.2,304.73,283.7,n,6.31,Low,1133.05,1130.81,1136.47,1152.99,51.84,Medium
24.11497,86.86179,2026-08-23,1949,1.2,315.04,284.19,n,12.03,Low,1132.75,1130.51,1136.16,1152.7,57.55,Medium
23.79316,86.35529,2026-08-23,1949,3.48,302.79,285.79,n,6.94,Low,1070.25,1068.04,1073.68,1090.12,49.96,Low
23.6977,87.09478,2026-08-23,1949,2.05,303.2,287.02,n,6.09,Low,1123.46,1120.95,1126.77,1144.41,51.25,Medium
23.69225,87.10797,2026-08-23,1949,3.18,302.31,286.2,n,6.45,Low,1124.19,1121.68,1127.5,1145.17,51.64,Medium
23.79394,86.35359,2026-08-23,1949,3.37,310.56,285.98,n,11.17,Low,1070.18,1067.96,1073.6,1090.03,54.19,Medium
22.04995,88.12524,2026-08-23,1949,0.97,300.72,274.65,n,3.91,Low,1121.57,1118.04,1124.38,1145.7,49.01,Low
22.05338,88.12582,2026-08-23,1949,0.97,312.77,274.86,n,10.6,Low,1121.79,1118.25,1124.6,1145.91,55.71,Medium
22.24415,87.38719,2026-08-23,1949,2.84,316.48,289.59,n,14.06,Low,1063.1,1059.82,1066.05,1086.87,56.82,Medium
22.36347,87.01639,2026-08-23,1949,1.1,307.08,281.28,n,7.54,Low,1036.09,1032.96,1039.12,1059.32,49.21,Low
22.36707,87.01698,2026-08-23,1949,1.1,305.19,280.79,n,6.49,Low,1036.34,1033.22,1039.37,1059.56,48.17,Low
22.35846,87.28915,2026-08-23,1949,3.44,315.8,289.23,n,14.14,Low,1060.28,1057.08,1063.27,1083.77,56.78,Medium
22.36435,87.29896,2026-08-23,1949,3.59,320.25,289.13,n,16.72,Low,1061.48,1058.28,1064.47,1084.96,59.41,Medium
17.6089,83.2031,2026-08-23,1951,2.51,312.06,285.59,n,11.36,Low,489.56,487.21,493.45,516.24,31.22,Low
11.1382,77.34947,2026-08-23,1951,0.63,295.69,265.86,n,0.86,Low,692.72,690.74,703.49,703.16,28.76,Low
17.60466,83.20252,2026-08-23,1951,1.86,308.79,284.47,n,9.06,Low,489.48,487.13,493.37,516.17,28.92,Low
7.27776,81.28109,2026-08-23,1953,1.23,306.72,287.4,n,7.43,Low,1147.9,1149.13,1156.9,1166.3,53.63,Medium
10.07149,77.25207,2026-08-23,1953,2.47,301.66,276.97,n,5.55,Low,810.92,808.93,821.52,821.44,38.18,Low
10.07236,77.25639,2026-08-23,1953,1.63,313.63,276.72,n,11.57,Low,810.76,808.76,821.35,821.28,44.19,Low
10.07274,77.25336,2026-08-23,1953,1.63,313.23,276.82,n,11.35,Low,810.77,808.77,821.36,821.29,43.97,Low
10.0711,77.255,2026-08-23,1953,1.65,318.01,277.2,n,14.02,Low,810.92,808.92,821.51,821.44,46.65,Low
10.07071,77.25803,2026-08-23,1953,1.65,298.24,276.35,n,3.04,Low,810.91,808.91,821.5,821.44,35.67,Low
7.09819,81.07236,2026-08-23,1953,2.2,303.83,282.86,n,6.56,Low,1161.69,1162.91,1170.63,1179.54,53.31,Medium
7.09879,81.06809,2026-08-23,1953,2.99,326.48,282.59,n,19.73,Low,1161.52,1162.73,1170.46,1179.36,66.47,Medium
7.22024,81.14927,2026-08-23,1953,1.48,304.43,280.97,n,6.35,Low,1150.53,1151.75,1159.5,1168.62,52.65,Medium
7.16669,81.71954,2026-08-23,1953,0.84,302.1,277.31,n,4.57,Low,1172.67,1173.91,1181.76,1191.91,51.77,Medium
7.09829,81.06927,2026-08-23,1953,2.8,328.06,282.99,n,20.47,Low,1161.6,1162.82,1170.54,1179.45,67.21,Medium
7.27879,81.28441,2026-08-23,1953,1.21,304.32,287.87,n,6.09,Low,1147.88,1149.11,1156.89,1166.29,52.29,Medium
6.73874,81.20061,2026-08-23,1953,0.89,302.52,275.04,n,4.85,Low,1203.63,1204.85,1212.58,1221.57,53.28,Medium
7.0567,81.00087,2026-08-23,1953,1.89,324.92,288.11,n,18.04,Low,1164.4,1165.61,1173.31,1182.07,64.89,Medium
7.0977,81.07322,2026-08-23,1953,1.21,301.64,283.16,n,4.6,Low,1161.77,1162.98,1170.7,1179.62,51.35,Medium
27.66743,76.13509,2026-08-23,2127,0.76,303.8,288.75,n,5.46,Low,1143.5,1142.37,1142.7,1144.81,51.19,Medium
31.26044,76.92447,2026-08-23,2127,1.21,303.03,289.55,n,5.37,Low,1526.72,1525.45,1526.03,1527.84,66.43,Medium
29.35946,76.95735,2026-08-23,2127,0.77,305.21,288.28,n,6.25,Low,1316.72,1315.46,1316.01,1317.86,58.91,Medium
33.5474,71.55044,2026-08-23,2127,1.1,307.58,296.19,n,7.81,Low,1896.89,1895.94,1895.97,1898.5,83.68,High
33.29773,71.18772,2026-08-23,2127,1.22,309.52,294.72,n,8.98,Low,1884.63,1883.66,1883.7,1886.29,84.36,High
32.88889,71.6182,2026-08-23,2127,2.84,320.66,297.89,n,16.39,Low,1827.06,1826.1,1826.14,1828.7,89.47,High
31.25972,76.92417,2026-08-23,2127,1.06,303.56,289.44,n,5.55,Low,1526.64,1525.37,1525.95,1527.76,66.61,Medium
32.29051,70.73896,2026-08-23,2127,0.6900000000000001,297.42,275.97,n,1.86,Low,1801.45,1800.44,1800.49,1803.18,73.92,Medium
29.45798,76.88937,2026-08-23,2127,1.17,307.07,286.24,n,7.58,Low,1328.29,1327.04,1327.58,1329.44,60.7,Medium
29.45706,76.87043,2026-08-23,2127,3.77,345.96,287.56,n,31.14,Low,1328.4,1327.15,1327.68,1329.55,84.27,High
29.45788,76.86697,2026-08-23,2127,2.77,309.22,287.34,n,9.98,Low,1328.52,1327.27,1327.81,1329.67,63.11,Medium
28.425,69.69938,2026-08-23,2129,1.53,315.86,294.06,n,12.74,Low,1490.8,1489.66,1489.74,1492.84,72.37,Medium
24.68984,73.00451,2026-08-23,2129,1.64,307.66,291.76,n,8.26,Low,962.24,961.11,961.19,964.26,46.75,Low
16.7534,74.28566000000001,2026-08-23,2131,0.63,301.79,282.91,n,4.24,Low,431.68,430.71,430.88,433.76,21.51,Low
20.96418,94.86232,2026-08-24,701,1.74,333.63,291.78,n,22.77,Low,1755.11,1750.78,1757.46,1779.86,93.2,High
29.66766,91.91384,2026-08-24,703,2.43,329.32,292.36,n,20.89,Low,1914.24,1912.48,1917.84,1931.85,97.65,High
29.08405,88.01155,2026-08-24,703,4.66,330.14,304.52,n,23.02,Low,1605.66,1604.5,1609.31,1619.93,87.41,High
31.99853,78.5369,2026-08-24,705,4.85,333.62,298.58,n,25.09,Low,1601.05,1601.39,1602.21,1603.7,89.17,High
7.44249,81.39476,2026-08-24,837,2.24,330.5,293.64,n,21.4,Low,1133.51,1134.74,1142.55,1152.25,67.03,Medium
7.31644,81.84643,2026-08-24,837,2.89,339.07,291.41,n,26.65,Low,1160.91,1162.15,1170.04,1180.5,73.39,Medium
7.30441,81.79688,2026-08-24,837,2.08,332.84,290.93,n,22.58,Low,1160.56,1161.8,1169.68,1180.04,69.3,Medium
7.16641,80.96938,2026-08-24,837,20.36,354.16,294.2,n,48.14,Medium,1151.79,1153.01,1160.71,1169.46,94.49,High
7.16158,80.97058,2026-08-24,837,22.92,367.0,298.01,h,57.19,Medium,1152.34,1153.56,1161.26,1170.01,103.56,High
7.15662,80.97082,2026-08-24,837,22.92,352.63,295.98,n,49.21,Medium,1152.89,1154.1,1161.8,1170.55,95.6,High
7.16425,80.96798,2026-08-24,837,15.32,350.82,296.84,n,42.5,Medium,1151.99,1153.21,1160.91,1169.65,88.86,High
7.1649,80.97253,2026-08-24,837,15.32,343.27,296.97,n,38.31,Low,1152.03,1153.25,1160.95,1169.7,84.67,High
7.15935,80.96866,2026-08-24,837,15.32,339.98,294.89,n,36.48,Low,1152.54,1153.75,1161.45,1170.2,82.86,High
7.16001,80.97327,2026-08-24,837,15.32,341.89,294.59,n,37.54,Low,1152.58,1153.79,1161.49,1170.25,83.92,High
7.16668,81.01984,2026-08-24,837,4.18,330.62,295.18,n,22.92,Low,1153.0,1154.22,1161.93,1170.78,69.32,Medium
7.15503,80.97341,2026-08-24,837,13.5,345.3,294.49,n,38.07,Low,1153.12,1154.33,1162.03,1170.79,84.47,High
6.85608,81.75537,2026-08-24,837,17.37,354.45,292.1,n,46.06,Medium,1206.74,1207.98,1215.83,1225.86,94.62,High
6.79838,81.44492,2026-08-24,837,5.18,332.22,290.14,n,24.56,Low,1203.76,1204.99,1212.77,1222.23,73.0,Medium
6.71762,81.08398,2026-08-24,837,7.81,336.16,289.92,n,28.72,Low,1203.0,1204.21,1211.91,1220.68,77.12,Medium
6.74807,81.51759,2026-08-24,837,2.92,332.68,291.31,n,23.12,Low,1211.19,1212.42,1220.22,1229.78,71.86,Medium
7.32001,81.79483,2026-08-24,837,5.67,351.6,290.42,n,35.7,Low,1158.84,1160.08,1167.96,1178.33,82.35,High
6.52771,81.11231,2026-08-24,837,4.55,332.84,294.46,n,24.43,Low,1224.17,1225.39,1233.09,1241.82,73.67,Medium
7.30329,81.19003,2026-08-24,837,9.89,338.57,293.6,n,31.62,Low,1142.69,1143.91,1151.67,1160.91,77.61,Medium
7.38769,81.77917,2026-08-24,837,5.9,351.78,291.45,n,35.97,Low,1151.18,1152.42,1160.3,1170.68,82.32,High
7.34063,81.42898,2026-08-24,837,2.2,330.92,292.17,n,21.61,Low,1145.37,1146.6,1154.41,1164.12,67.72,Medium
9.61047,80.29727,2026-08-24,839,3.54,338.24,296.02,n,26.68,Low,871.91,873.11,880.78,889.31,61.83,Medium
7.69291,81.59333,2026-08-24,839,3.38,335.54,289.91,n,25.06,Low,1112.92,1114.16,1122.02,1132.23,69.87,Medium
7.88901,80.67115,2026-08-24,839,6.95,343.1,290.9,n,31.93,Low,1066.69,1067.9,1075.57,1084.05,74.87,Medium
8.01478,80.62977,2026-08-24,839,4.21,330.11,289.11,n,22.66,Low,1052.14,1053.35,1061.01,1069.47,65.02,Medium
8.01957,80.31305,2026-08-24,839,6.13,342.68,289.59,n,31.09,Low,1044.97,1046.16,1053.73,1061.52,73.15,Medium
8.30899,80.57829,2026-08-24,839,4.19,332.05,288.19,n,23.73,Low,1019.13,1020.34,1028.0,1036.5,64.77,Medium
8.49439,80.82851,2026-08-24,839,15.6,341.74,287.07,n,37.67,Low,1005.25,1006.47,1014.21,1023.35,78.16,Medium
8.56913,80.77627,2026-08-24,839,6.43,337.4,288.92,n,28.38,Low,995.86,997.08,1004.82,1013.88,68.5,Medium
8.61324,80.83712,2026-08-24,839,26.33,356.02,283.41,n,53.65,Medium,992.71,993.93,1001.68,1010.9,93.64,High
8.61819,80.8364,2026-08-24,839,26.33,334.97,281.66,n,41.95,Medium,992.16,993.38,1001.13,1010.35,81.92,High
8.56977,80.46552,2026-08-24,839,9.45,338.31,286.46,n,31.15,Low,988.36,989.56,997.21,1005.59,70.96,Medium
8.62935,80.6543,2026-08-24,839,11.03,331.68,288.33,n,28.65,Low,986.32,987.54,995.24,1004.07,68.38,Medium
8.62862,80.64883,2026-08-24,839,10.64,340.74,288.93,n,33.39,Low,986.27,987.48,995.19,1004.0,73.12,Medium
8.92843,80.69376,2026-08-24,839,7.31,340.86,290.6,n,30.96,Low,955.1,956.32,964.06,973.14,69.45,Medium
8.92972,80.69118,2026-08-24,839,9.03,339.81,287.48,n,31.67,Low,954.9,956.12,963.85,972.93,70.15,Medium
8.86875,78.15804,2026-08-24,839,5.2,341.5,289.45,n,29.73,Low,934.71,932.59,943.38,946.15,67.3,Medium
8.86698,78.08605,2026-08-24,839,3.33,332.97,286.72,n,23.59,Low,935.16,933.04,943.97,946.54,61.18,Medium
9.4129,80.40137,2026-08-24,839,12.45,341.51,294.88,n,35.18,Low,895.68,896.89,904.57,913.25,71.28,Medium
9.41015,80.39861,2026-08-24,839,11.22,349.18,295.47,n,38.52,Low,895.91,897.12,904.8,913.47,74.63,Medium
9.42267,80.38055,2026-08-24,839,3.37,330.97,293.91,n,22.51,Low,894.14,895.34,903.02,911.65,58.55,Medium
9.61269,80.30055,2026-08-24,839,1.85,334.09,294.89,n,23.1,Low,871.74,872.95,880.61,889.15,58.24,Medium
16.55141,82.59755,2026-08-24,841,7.24,347.47,279.29,n,34.58,Low,434.03,434.92,439.88,462.86,52.3,Medium
31.51264,72.28911,2026-08-24,845,7.14,335.05,301.76,n,27.61,Low,1661.86,1660.9,1660.94,1663.5,94.08,High
31.40357,72.55518000000001,2026-08-24,845,3.16,338.43,299.32,n,26.5,Low,1641.09,1640.14,1640.17,1642.7,92.14,High
31.08036,74.34518,2026-08-24,845,2.38,332.85,297.56,n,22.81,Low,1552.16,1551.13,1551.31,1553.59,84.89,High
30.80869,71.99914,2026-08-24,845,6.94,339.51,300.96,n,29.93,Low,1601.51,1600.52,1600.56,1603.21,93.99,High
30.89104,73.20267,2026-08-24,845,9.8,332.43,306.76,l,28.14,Low,1565.86,1564.93,1564.96,1567.44,90.77,High
30.63301,73.60488,2026-08-24,845,1.26,331.62,298.88,n,21.29,Low,1525.97,1525.04,1525.08,1527.51,82.33,High
30.4505,74.18115,2026-08-24,845,4.16,332.79,297.29,n,24.11,Low,1489.58,1488.59,1488.72,1491.06,83.69,High
29.95974,72.17165,2026-08-24,845,3.61,336.35,300.78,n,25.68,Low,1509.27,1508.27,1508.32,1511.0,86.05,High
28.42584,69.70153,2026-08-24,845,3.88,333.73,303.62,n,24.43,Low,1490.74,1489.61,1489.69,1492.78,84.06,High
32.88841,71.6194,2026-08-24,845,3.56,332.27,305.94,l,23.38,Low,1826.97,1826.01,1826.05,1828.61,96.46,High
29.08693,88.00976,2026-08-24,1928,1.73,296.87,278.34,n,2.34,Low,1605.8,1604.64,1609.45,1620.06,66.74,Medium
22.58779,85.89744,2026-08-24,1930,1.66,301.86,286.83,n,5.06,Low,952.19,949.53,955.43,973.77,43.37,Low
27.37654,95.08727,2026-08-24,1930,1.51,307.83,286.2,n,8.26,Low,2019.53,2016.69,2022.7,2041.65,89.27,High
23.55243,87.23839,2026-08-24,1930,2.3,302.43,275.19,n,5.85,Low,1126.02,1123.41,1129.29,1147.39,51.11,Medium
22.86855,86.05769,2026-08-24,1930,0.98,301.01,286.9,n,4.07,Low,983.64,981.07,986.93,1004.86,43.63,Low
22.58832,85.90031,2026-08-24,1930,1.24,303.06,286.7,n,5.41,Low,952.47,949.8,955.71,974.04,43.73,Low
22.58314,85.89967,2026-08-24,1930,1.24,302.78,286.6,n,5.25,Low,952.08,949.42,955.32,973.67,43.55,Low
22.56736,85.89178,2026-08-24,1930,1.65,306.82,286.55,n,7.8,Low,950.42,947.75,953.66,972.02,46.04,Low
22.37227,87.27415,2026-08-24,1930,5.77,325.21,288.95,n,21.11,Low,1059.67,1056.49,1062.67,1083.12,63.73,Medium
22.3605,87.29447,2026-08-24,1930,3.51,314.52,288.5,n,13.48,Low,1060.87,1057.67,1063.86,1084.36,56.15,Medium
22.36139,87.01068,2026-08-24,1930,3.56,308.79,289.02,n,10.33,Low,1035.46,1032.34,1038.49,1058.69,51.98,Medium
22.36172,87.01392,2026-08-24,1930,2.67,310.09,288.97,n,10.39,Low,1035.77,1032.65,1038.8,1059.0,52.05,Medium
7.64049,80.96828,2026-08-24,1934,0.87,304.64,289.47,n,6.01,Low,1100.68,1101.89,1109.62,1118.6,50.32,Medium
7.2735,81.28102,2026-08-24,1936,0.8200000000000001,304.67,289.37,n,5.99,Low,1148.36,1149.58,1157.36,1166.75,52.21,Medium
33.85027,72.87061,2026-08-24,2108,1.01,307.87,296.18,n,7.91,Low,1886.3,1885.31,1885.43,1887.78,83.36,High
33.90289,71.91724,2026-08-24,2108,1.75,309.84,296.82,n,9.56,Low,1921.05,1920.12,1920.15,1922.62,86.4,High
33.90868,71.46279,2026-08-24,2108,0.66,306.75,296.36,n,7.02,Low,1937.05,1936.1,1936.14,1938.66,84.5,High
33.68822,72.71246,2026-08-24,2108,1.55,313.03,295.85,n,11.18,Low,1873.81,1872.85,1872.93,1875.31,86.13,High
33.54464,71.54842,2026-08-24,2108,0.6900000000000001,311.57,297.55,n,9.72,Low,1896.68,1895.73,1895.76,1898.29,85.58,High
33.29536,71.18689,2026-08-24,2108,0.78,314.36,297.94,n,11.34,Low,1884.43,1883.45,1883.49,1886.08,86.71,High
37.30453,77.71964,2026-08-24,2108,0.99,305.03,281.26,n,6.31,Low,2190.75,2190.47,2191.2,2192.81,93.96,High
37.30347,77.71786,2026-08-24,2108,0.81,301.96,281.16,n,4.47,Low,2190.63,2190.36,2191.08,2192.7,92.12,High
31.25866,76.92591,2026-08-24,2110,1.06,304.88,290.63,n,6.28,Low,1526.51,1525.24,1525.82,1527.63,67.33,Medium
32.08799,74.16105,2026-08-24,2110,1.38,309.75,297.87,n,9.23,Low,1664.49,1663.45,1663.65,1665.91,75.81,Medium
32.10258,74.17775,2026-08-24,2110,1.18,313.6,297.89,n,11.22,Low,1665.64,1664.59,1664.79,1667.05,77.84,Medium
32.57596,72.56307,2026-08-24,2110,2.72,317.37,299.84,n,14.47,Low,1762.12,1761.19,1761.22,1763.68,84.95,High
32.88977,71.61715,2026-08-24,2110,2.53,324.91,300.33,n,18.51,Low,1827.19,1826.23,1826.27,1828.83,91.6,High
32.71789,72.77715,2026-08-24,2110,0.6000000000000001,307.23,296.25,n,7.24,Low,1770.09,1769.16,1769.2,1771.63,78.04,Medium
25.94131,72.19123,2026-08-24,2110,1.76,311.79,295.8,n,10.65,Low,1122.7,1121.57,1121.65,1124.7,55.56,Medium
26.25756,74.09525,2026-08-24,2110,1.39,308.52,293.4,n,8.55,Low,1057.59,1056.58,1056.63,1059.32,50.85,Medium
26.87662,73.51538,2026-08-24,2110,1.23,307.36,294.83,n,7.79,Low,1144.38,1143.36,1143.41,1146.15,53.56,Medium
28.42683,69.69943,2026-08-24,2110,1.17,316.43,297.34,n,12.78,Low,1490.96,1489.82,1489.9,1493.0,72.42,Medium
29.45879,76.8923,2026-08-24,2110,2.12,303.48,287.77,n,6.3,Low,1328.35,1327.1,1327.64,1329.5,59.43,Medium
32.28942,70.74173,2026-08-24,2110,2.64,310.18,297.47,n,10.41,Low,1801.22,1800.21,1800.26,1802.96,82.46,High
32.29401,70.73388,2026-08-24,2110,2.41,312.37,298.06,n,11.46,Low,1802.01,1801.0,1801.05,1803.75,83.54,High
22.34174,69.87002,2026-08-24,2112,1.78,322.14,292.79,n,16.41,Low,1026.9,1025.63,1025.77,1029.32,57.49,Medium
22.93641,69.69853,2026-08-24,2112,2.55,325.35,295.02,n,18.77,Low,1075.93,1074.66,1074.79,1078.32,61.81,Medium
22.3408,69.85459,2026-08-24,2112,1.87,305.94,294.23,n,7.48,Low,1028.23,1026.96,1027.1,1030.65,48.61,Low
22.92933,70.10716,2026-08-24,2112,1.04,313.68,294.86,n,11.16,Low,1040.31,1039.05,1039.18,1042.69,52.77,Medium
23.05546,69.99567,2026-08-24,2112,0.63,308.71,294.75,n,8.09,Low,1057.57,1056.31,1056.44,1059.94,50.39,Medium
23.10639,70.1897,2026-08-24,2112,0.54,306.28,295.39,n,6.67,Low,1044.32,1043.06,1043.19,1046.69,48.44,Low
25.38534,68.57845,2026-08-24,2112,2.22,316.67,295.13,n,13.7,Low,1327.0,1325.76,1325.87,1329.29,66.78,Medium
24.68826,72.99875,2026-08-24,2112,1.05,309.39,290.77,n,8.78,Low,962.44,961.31,961.39,964.46,47.28,Low
24.8168,73.0893,2026-08-24,2112,0.76,306.65,290.19,n,7.04,Low,968.82,967.7,967.77,970.82,45.79,Low
21.11144,72.63482,2026-08-24,2112,2.9,311.12,293.41,n,11.13,Low,711.68,710.41,710.55,714.08,39.6,Low
22.93583,69.70226,2026-08-24,2112,3.69,321.57,295.22,n,17.53,Low,1075.57,1074.31,1074.44,1077.96,60.55,Medium
21.1091,72.64789,2026-08-24,2112,3.01,309.92,293.66,n,10.55,Low,710.4,709.13,709.27,712.79,38.97,Low
21.10552,72.64716,2026-08-24,2112,10.73,337.64,295.31,n,31.74,Low,710.25,708.98,709.11,712.64,60.15,Medium
21.10352,72.63773,2026-08-24,2112,9.49,330.98,293.45,n,27.11,Low,710.95,709.68,709.82,713.35,55.55,Medium
23.3162,70.48951,2026-08-24,2112,1.26,309.1,295.62,n,8.78,Low,1033.03,1031.78,1031.9,1035.37,50.1,Medium
